STATISTIC,STATISTIC Label,TLIST(M1),Month,C02071V02502,Selected Base Reference Period,UNIT,VALUE
CPM02,Consumer Price Index,198701,1987 January,2,Base August 1947=100,Base = 100,1585.2
CPM02,Consumer Price Index,198701,1987 January,3,Base August 1953=100,Base = 100,1268.3
CPM02,Consumer Price Index,198701,1987 January,4,Base November 1968=100,Base = 100,779.5
CPM02,Consumer Price Index,198701,1987 January,5,Base November 1975=100,Base = 100,355.1
CPM02,Consumer Price Index,198701,1987 January,6,Base November 1982=100,Base = 100,129.7
CPM02,Consumer Price Index,198701,1987 January,7,Base November 1989=100,Base = 100,91.9
CPM02,Consumer Price Index,198701,1987 January,8,Base November 1996=100,Base = 100,77.9
CPM02,Consumer Price Index,198701,1987 January,9,Base December 2001=100,Base = 100,65.9
CPM02,Consumer Price Index,198701,1987 January,10,Base December 2006=100,Base = 100,55.8
CPM02,Consumer Price Index,198701,1987 January,11,Base December 2011=100,Base = 100,53.5
CPM02,Consumer Price Index,198701,1987 January,12,Base December 2016=100,Base = 100,52.8
CPM02,Consumer Price Index,198701,1987 January,13,Base December 2023=100,Base = 100,43.6
CPM02,Consumer Price Index,198702,1987 February,1,Base July 1914=100,Base = 100,5056.9
CPM02,Consumer Price Index,198702,1987 February,2,Base August 1947=100,Base = 100,1585.2
CPM02,Consumer Price Index,198702,1987 February,3,Base August 1953=100,Base = 100,1268.3
CPM02,Consumer Price Index,198702,1987 February,4,Base November 1968=100,Base = 100,779.5
CPM02,Consumer Price Index,198702,1987 February,5,Base November 1975=100,Base = 100,355.1
CPM02,Consumer Price Index,198702,1987 February,6,Base November 1982=100,Base = 100,129.7
CPM02,Consumer Price Index,198702,1987 February,7,Base November 1989=100,Base = 100,91.9
CPM02,Consumer Price Index,198702,1987 February,8,Base November 1996=100,Base = 100,77.9
CPM02,Consumer Price Index,198702,1987 February,9,Base December 2001=100,Base = 100,65.9
CPM02,Consumer Price Index,198702,1987 February,10,Base December 2006=100,Base = 100,55.8
CPM02,Consumer Price Index,198702,1987 February,11,Base December 2011=100,Base = 100,53.5
CPM02,Consumer Price Index,198702,1987 February,12,Base December 2016=100,Base = 100,52.8
CPM02,Consumer Price Index,198702,1987 February,13,Base December 2023=100,Base = 100,43.6
CPM02,Consumer Price Index,198703,1987 March,1,Base July 1914=100,Base = 100,5056.9
CPM02,Consumer Price Index,198703,1987 March,2,Base August 1947=100,Base = 100,1585.2
CPM02,Consumer Price Index,198703,1987 March,3,Base August 1953=100,Base = 100,1268.3
CPM02,Consumer Price Index,198703,1987 March,4,Base November 1968=100,Base = 100,779.5
CPM02,Consumer Price Index,198703,1987 March,5,Base November 1975=100,Base = 100,355.1
CPM02,Consumer Price Index,198703,1987 March,6,Base November 1982=100,Base = 100,129.7
CPM02,Consumer Price Index,198703,1987 March,7,Base November 1989=100,Base = 100,91.9
CPM02,Consumer Price Index,198703,1987 March,8,Base November 1996=100,Base = 100,77.9
CPM02,Consumer Price Index,198703,1987 March,9,Base December 2001=100,Base = 100,65.9
CPM02,Consumer Price Index,198703,1987 March,10,Base December 2006=100,Base = 100,55.8
CPM02,Consumer Price Index,198703,1987 March,11,Base December 2011=100,Base = 100,53.5
CPM02,Consumer Price Index,198703,1987 March,12,Base December 2016=100,Base = 100,52.8
CPM02,Consumer Price Index,198703,1987 March,13,Base December 2023=100,Base = 100,43.6
CPM02,Consumer Price Index,198704,1987 April,1,Base July 1914=100,Base = 100,5091.7
CPM02,Consumer Price Index,198704,1987 April,2,Base August 1947=100,Base = 100,1596.1
CPM02,Consumer Price Index,198704,1987 April,3,Base August 1953=100,Base = 100,1277
CPM02,Consumer Price Index,198704,1987 April,4,Base November 1968=100,Base = 100,784.8
CPM02,Consumer Price Index,198704,1987 April,5,Base November 1975=100,Base = 100,357.2
CPM02,Consumer Price Index,198704,1987 April,6,Base November 1982=100,Base = 100,130.5
CPM02,Consumer Price Index,198704,1987 April,7,Base November 1989=100,Base = 100,92.5
CPM02,Consumer Price Index,198704,1987 April,8,Base November 1996=100,Base = 100,78.3
CPM02,Consumer Price Index,198704,1987 April,9,Base December 2001=100,Base = 100,66.3
CPM02,Consumer Price Index,198704,1987 April,10,Base December 2006=100,Base = 100,56.2
CPM02,Consumer Price Index,198704,1987 April,11,Base December 2011=100,Base = 100,53.8
CPM02,Consumer Price Index,198704,1987 April,12,Base December 2016=100,Base = 100,53.2
CPM02,Consumer Price Index,198704,1987 April,13,Base December 2023=100,Base = 100,43.9
CPM02,Consumer Price Index,198705,1987 May,1,Base July 1914=100,Base = 100,5091.7
CPM02,Consumer Price Index,198705,1987 May,2,Base August 1947=100,Base = 100,1596.1
CPM02,Consumer Price Index,198705,1987 May,3,Base August 1953=100,Base = 100,1277
CPM02,Consumer Price Index,198705,1987 May,4,Base November 1968=100,Base = 100,784.8
CPM02,Consumer Price Index,198705,1987 May,5,Base November 1975=100,Base = 100,357.2
CPM02,Consumer Price Index,198705,1987 May,6,Base November 1982=100,Base = 100,130.5
CPM02,Consumer Price Index,198705,1987 May,7,Base November 1989=100,Base = 100,92.5
CPM02,Consumer Price Index,198705,1987 May,8,Base November 1996=100,Base = 100,78.3
CPM02,Consumer Price Index,198705,1987 May,9,Base December 2001=100,Base = 100,66.3
CPM02,Consumer Price Index,198705,1987 May,10,Base December 2006=100,Base = 100,56.2
CPM02,Consumer Price Index,198705,1987 May,11,Base December 2011=100,Base = 100,53.8
CPM02,Consumer Price Index,198705,1987 May,12,Base December 2016=100,Base = 100,53.2
CPM02,Consumer Price Index,198705,1987 May,13,Base December 2023=100,Base = 100,43.9
CPM02,Consumer Price Index,198706,1987 June,1,Base July 1914=100,Base = 100,5091.7
CPM02,Consumer Price Index,198706,1987 June,2,Base August 1947=100,Base = 100,1596.1
CPM02,Consumer Price Index,198706,1987 June,3,Base August 1953=100,Base = 100,1277
CPM02,Consumer Price Index,198706,1987 June,4,Base November 1968=100,Base = 100,784.8
CPM02,Consumer Price Index,198706,1987 June,5,Base November 1975=100,Base = 100,357.2
CPM02,Consumer Price Index,198706,1987 June,6,Base November 1982=100,Base = 100,130.5
CPM02,Consumer Price Index,198706,1987 June,7,Base November 1989=100,Base = 100,92.5
CPM02,Consumer Price Index,198706,1987 June,8,Base November 1996=100,Base = 100,78.3
CPM02,Consumer Price Index,198706,1987 June,9,Base December 2001=100,Base = 100,66.3
CPM02,Consumer Price Index,198706,1987 June,10,Base December 2006=100,Base = 100,56.2
CPM02,Consumer Price Index,198706,1987 June,11,Base December 2011=100,Base = 100,53.8
CPM02,Consumer Price Index,198706,1987 June,12,Base December 2016=100,Base = 100,53.2
CPM02,Consumer Price Index,198706,1987 June,13,Base December 2023=100,Base = 100,43.9
CPM02,Consumer Price Index,198707,1987 July,1,Base July 1914=100,Base = 100,5114.9
CPM02,Consumer Price Index,198707,1987 July,2,Base August 1947=100,Base = 100,1603.4
CPM02,Consumer Price Index,198707,1987 July,3,Base August 1953=100,Base = 100,1282.8
CPM02,Consumer Price Index,198707,1987 July,4,Base November 1968=100,Base = 100,788.4
CPM02,Consumer Price Index,198707,1987 July,5,Base November 1975=100,Base = 100,359.1
CPM02,Consumer Price Index,198707,1987 July,6,Base November 1982=100,Base = 100,131.2
CPM02,Consumer Price Index,198707,1987 July,7,Base November 1989=100,Base = 100,93
CPM02,Consumer Price Index,198707,1987 July,8,Base November 1996=100,Base = 100,78.8
CPM02,Consumer Price Index,198707,1987 July,9,Base December 2001=100,Base = 100,66.6
CPM02,Consumer Price Index,198707,1987 July,10,Base December 2006=100,Base = 100,56.5
CPM02,Consumer Price Index,198707,1987 July,11,Base December 2011=100,Base = 100,54.1
CPM02,Consumer Price Index,198707,1987 July,12,Base December 2016=100,Base = 100,53.4
CPM02,Consumer Price Index,198707,1987 July,13,Base December 2023=100,Base = 100,44.1
CPM02,Consumer Price Index,198708,1987 August,1,Base July 1914=100,Base = 100,5114.9
CPM02,Consumer Price Index,198708,1987 August,2,Base August 1947=100,Base = 100,1603.4
CPM02,Consumer Price Index,198708,1987 August,3,Base August 1953=100,Base = 100,1282.8
CPM02,Consumer Price Index,198708,1987 August,4,Base November 1968=100,Base = 100,788.4
CPM02,Consumer Price Index,198708,1987 August,5,Base November 1975=100,Base = 100,359.1
CPM02,Consumer Price Index,198708,1987 August,6,Base November 1982=100,Base = 100,131.2
CPM02,Consumer Price Index,198708,1987 August,7,Base November 1989=100,Base = 100,93
CPM02,Consumer Price Index,198708,1987 August,8,Base November 1996=100,Base = 100,78.8
CPM02,Consumer Price Index,198708,1987 August,9,Base December 2001=100,Base = 100,66.6
CPM02,Consumer Price Index,198708,1987 August,10,Base December 2006=100,Base = 100,56.5
CPM02,Consumer Price Index,198708,1987 August,11,Base December 2011=100,Base = 100,54.1
CPM02,Consumer Price Index,198708,1987 August,12,Base December 2016=100,Base = 100,53.4
CPM02,Consumer Price Index,198708,1987 August,13,Base December 2023=100,Base = 100,44.1
CPM02,Consumer Price Index,198709,1987 September,1,Base July 1914=100,Base = 100,5114.9
CPM02,Consumer Price Index,198709,1987 September,2,Base August 1947=100,Base = 100,1603.4
CPM02,Consumer Price Index,198709,1987 September,3,Base August 1953=100,Base = 100,1282.8
CPM02,Consumer Price Index,198709,1987 September,4,Base November 1968=100,Base = 100,788.4
CPM02,Consumer Price Index,198709,1987 September,5,Base November 1975=100,Base = 100,359.1
CPM02,Consumer Price Index,198709,1987 September,6,Base November 1982=100,Base = 100,131.2
CPM02,Consumer Price Index,198709,1987 September,7,Base November 1989=100,Base = 100,93
CPM02,Consumer Price Index,198709,1987 September,8,Base November 1996=100,Base = 100,78.8
CPM02,Consumer Price Index,198709,1987 September,9,Base December 2001=100,Base = 100,66.6
CPM02,Consumer Price Index,198709,1987 September,10,Base December 2006=100,Base = 100,56.5
CPM02,Consumer Price Index,198709,1987 September,11,Base December 2011=100,Base = 100,54.1
CPM02,Consumer Price Index,198709,1987 September,12,Base December 2016=100,Base = 100,53.4
CPM02,Consumer Price Index,198709,1987 September,13,Base December 2023=100,Base = 100,44.1
CPM02,Consumer Price Index,198710,1987 October,1,Base July 1914=100,Base = 100,5126.5
CPM02,Consumer Price Index,198710,1987 October,2,Base August 1947=100,Base = 100,1607
CPM02,Consumer Price Index,198710,1987 October,3,Base August 1953=100,Base = 100,1285.8
CPM02,Consumer Price Index,198710,1987 October,4,Base November 1968=100,Base = 100,790.2
CPM02,Consumer Price Index,198710,1987 October,5,Base November 1975=100,Base = 100,359.5
CPM02,Consumer Price Index,198710,1987 October,6,Base November 1982=100,Base = 100,131.3
CPM02,Consumer Price Index,198710,1987 October,7,Base November 1989=100,Base = 100,93.1
CPM02,Consumer Price Index,198710,1987 October,8,Base November 1996=100,Base = 100,78.9
CPM02,Consumer Price Index,198710,1987 October,9,Base December 2001=100,Base = 100,66.7
CPM02,Consumer Price Index,198710,1987 October,10,Base December 2006=100,Base = 100,56.5
CPM02,Consumer Price Index,198710,1987 October,11,Base December 2011=100,Base = 100,54.1
CPM02,Consumer Price Index,198710,1987 October,12,Base December 2016=100,Base = 100,53.5
CPM02,Consumer Price Index,198710,1987 October,13,Base December 2023=100,Base = 100,44.2
CPM02,Consumer Price Index,198711,1987 November,1,Base July 1914=100,Base = 100,5126.5
CPM02,Consumer Price Index,198711,1987 November,2,Base August 1947=100,Base = 100,1607
CPM02,Consumer Price Index,198711,1987 November,3,Base August 1953=100,Base = 100,1285.8
CPM02,Consumer Price Index,198711,1987 November,4,Base November 1968=100,Base = 100,790.2
CPM02,Consumer Price Index,198711,1987 November,5,Base November 1975=100,Base = 100,359.5
CPM02,Consumer Price Index,198711,1987 November,6,Base November 1982=100,Base = 100,131.3
CPM02,Consumer Price Index,198711,1987 November,7,Base November 1989=100,Base = 100,93.1
CPM02,Consumer Price Index,198711,1987 November,8,Base November 1996=100,Base = 100,78.9
CPM02,Consumer Price Index,198711,1987 November,9,Base December 2001=100,Base = 100,66.7
CPM02,Consumer Price Index,198711,1987 November,10,Base December 2006=100,Base = 100,56.5
CPM02,Consumer Price Index,198711,1987 November,11,Base December 2011=100,Base = 100,54.1
CPM02,Consumer Price Index,198711,1987 November,12,Base December 2016=100,Base = 100,53.5
CPM02,Consumer Price Index,198711,1987 November,13,Base December 2023=100,Base = 100,44.2
CPM02,Consumer Price Index,198712,1987 December,1,Base July 1914=100,Base = 100,5126.5
CPM02,Consumer Price Index,198712,1987 December,2,Base August 1947=100,Base = 100,1607
CPM02,Consumer Price Index,198712,1987 December,3,Base August 1953=100,Base = 100,1285.8
CPM02,Consumer Price Index,198712,1987 December,4,Base November 1968=100,Base = 100,790.2
CPM02,Consumer Price Index,198712,1987 December,5,Base November 1975=100,Base = 100,359.5
CPM02,Consumer Price Index,198712,1987 December,6,Base November 1982=100,Base = 100,131.3
CPM02,Consumer Price Index,198712,1987 December,7,Base November 1989=100,Base = 100,93.1
CPM02,Consumer Price Index,198712,1987 December,8,Base November 1996=100,Base = 100,78.9
CPM02,Consumer Price Index,198712,1987 December,9,Base December 2001=100,Base = 100,66.7
CPM02,Consumer Price Index,198712,1987 December,10,Base December 2006=100,Base = 100,56.5
CPM02,Consumer Price Index,198712,1987 December,11,Base December 2011=100,Base = 100,54.1
CPM02,Consumer Price Index,198712,1987 December,12,Base December 2016=100,Base = 100,53.5
CPM02,Consumer Price Index,198712,1987 December,13,Base December 2023=100,Base = 100,44.2
CPM02,Consumer Price Index,198801,1988 January,1,Base July 1914=100,Base = 100,5161.3
CPM02,Consumer Price Index,198801,1988 January,2,Base August 1947=100,Base = 100,1617.9
CPM02,Consumer Price Index,198801,1988 January,3,Base August 1953=100,Base = 100,1294.5
CPM02,Consumer Price Index,198801,1988 January,4,Base November 1968=100,Base = 100,795.6
CPM02,Consumer Price Index,198801,1988 January,5,Base November 1975=100,Base = 100,362
CPM02,Consumer Price Index,198801,1988 January,6,Base November 1982=100,Base = 100,132.2
CPM02,Consumer Price Index,198801,1988 January,7,Base November 1989=100,Base = 100,93.7
CPM02,Consumer Price Index,198801,1988 January,8,Base November 1996=100,Base = 100,79.4
CPM02,Consumer Price Index,198801,1988 January,9,Base December 2001=100,Base = 100,67.2
CPM02,Consumer Price Index,198801,1988 January,10,Base December 2006=100,Base = 100,56.9
CPM02,Consumer Price Index,198801,1988 January,11,Base December 2011=100,Base = 100,54.5
CPM02,Consumer Price Index,198801,1988 January,12,Base December 2016=100,Base = 100,53.9
CPM02,Consumer Price Index,198801,1988 January,13,Base December 2023=100,Base = 100,44.5
CPM02,Consumer Price Index,198802,1988 February,1,Base July 1914=100,Base = 100,5161.3
CPM02,Consumer Price Index,198802,1988 February,2,Base August 1947=100,Base = 100,1617.9
CPM02,Consumer Price Index,198802,1988 February,3,Base August 1953=100,Base = 100,1294.5
CPM02,Consumer Price Index,198802,1988 February,4,Base November 1968=100,Base = 100,795.6
CPM02,Consumer Price Index,198802,1988 February,5,Base November 1975=100,Base = 100,362
CPM02,Consumer Price Index,198802,1988 February,6,Base November 1982=100,Base = 100,132.2
CPM02,Consumer Price Index,198802,1988 February,7,Base November 1989=100,Base = 100,93.7
CPM02,Consumer Price Index,198802,1988 February,8,Base November 1996=100,Base = 100,79.4
CPM02,Consumer Price Index,198802,1988 February,9,Base December 2001=100,Base = 100,67.2
CPM02,Consumer Price Index,198802,1988 February,10,Base December 2006=100,Base = 100,56.9
CPM02,Consumer Price Index,198802,1988 February,11,Base December 2011=100,Base = 100,54.5
CPM02,Consumer Price Index,198802,1988 February,12,Base December 2016=100,Base = 100,53.9
CPM02,Consumer Price Index,198802,1988 February,13,Base December 2023=100,Base = 100,44.5
CPM02,Consumer Price Index,198803,1988 March,1,Base July 1914=100,Base = 100,5161.3
CPM02,Consumer Price Index,198803,1988 March,2,Base August 1947=100,Base = 100,1617.9
CPM02,Consumer Price Index,198803,1988 March,3,Base August 1953=100,Base = 100,1294.5
CPM02,Consumer Price Index,198803,1988 March,4,Base November 1968=100,Base = 100,795.6
CPM02,Consumer Price Index,198803,1988 March,5,Base November 1975=100,Base = 100,362
